id,title,url,published_date,updated_date,content,author
7732805458052610372,Microsoft explores <b>machine learning</b> in space with AIML - Manufacturers&#39; Monthly,https://www.google.com/url?rct=j&sa=t&url=https://www.manmonthly.com.au/news/microsoft-explores-machine-learning-space-aiml/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEK93l2c5kaQSEU3Nn9eawOQkydyA,2021-09-10 00:04:34+00:00,2021-09-10 00:04:34+00:00,Microsoft has signed a MoU with the University of Adelaide&#39;s Australian Institute for <b>Machine Learning</b> (AIML) to explore how advanced cloud&nbsp;...,
7893758981665443303,AWS and Bundesliga to Debut Two New Bundesliga Match Facts for the 2021–22 European ...,https://www.google.com/url?rct=j&sa=t&url=https://finance.yahoo.com/news/aws-bundesliga-debut-two-bundesliga-173200038.html&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNF8AYfdx6A4a51meMWty8wbIZPT-w,2021-09-09 17:26:15+00:00,2021-09-09 17:26:15+00:00,"Shot Efficiency and Passing Profile bring the total number of advanced statistics to eight, using AWS <b>machine learning</b> and analytics to give fans&nbsp;...",
8945408963952090730,ASU geography professor wins NSF mid-career award | ASU News,https://www.google.com/url?rct=j&sa=t&url=https://news.asu.edu/20210909-asu-geography-professor-wins-nsf-mid-career-award&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFGereEWmq0J1dLgxuVsHufgABtNA,2021-09-09 19:41:15+00:00,2021-09-09 19:41:15+00:00,“This award focuses exactly on career advancement in polar <b>data science</b>; it offers an exciting opportunity for me to build a large collaboration&nbsp;...,
8998369300276242310,Machine Learning &amp; High Dimensional Data | Yale School of Public Health &lt; Research &amp; Practice,https://www.google.com/url?rct=j&sa=t&url=https://ysph.yale.edu/public-health-research-and-practice/department-research/biostatistics/high-dimensional-data/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNGdUd6XJoHThYl9qwYJ4WyDFH35tA,2021-09-09 22:00:30+00:00,2021-09-09 22:00:30+00:00,This area of research is fundamental to applied statistics and <b>data science</b> and drives many of their recent advancements.,
9172277469751289258,Ethical <b>Artificial Intelligence</b> is Focus of New Robotics Program | Mirage News,https://www.google.com/url?rct=j&sa=t&url=https://www.miragenews.com/ethical-artificial-intelligence-is-focus-of-new-629367/&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNGu9R7WxsCUXdhCwMgclu1VbNarpQ,2021-09-09 18:11:15+00:00,2021-09-09 18:11:15+00:00,"Ethical <b>Artificial Intelligence</b> is Focus of New Robotics Program. AUSTIN, Texas – Ethics will be at the forefront of robotics education&nbsp;...",
9424360829991524297,TulsaLabs to Develop Personalized Health Analytics Utilizing <b>Artificial Intelligence</b> | Benzinga,https://www.google.com/url?rct=j&sa=t&url=https://www.benzinga.com/pressreleases/21/09/g22873343/tulsalabs-to-develop-personalized-health-analytics-utilizing-artificial-intelligence&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNGctF2ItOLY8NzX3o2dv_vZIHGqBQ,2021-09-09 18:11:15+00:00,2021-09-09 18:11:15+00:00,&quot;We are very excited at the idea of utilizing <b>artificial intelligence</b> and wearable data to help people live better and even possibly longer lives.,
9436700736077957601,"The Edge Is Just A Massive, Geographically Distributed Cluster - The Next Platform",https://www.google.com/url?rct=j&sa=t&url=https://www.nextplatform.com/2021/09/09/the-edge-is-just-a-massive-geographically-distributed-cluster/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNHA3GGmh1Dkjn6XlnyFNMFvaemVYA,2021-09-10 01:30:00+00:00,2021-09-10 01:30:00+00:00,Sponsored If you have a hundred or a thousand machines that you want to work in concert to run a simulation or a model or a <b>machine learning</b>&nbsp;...,
9460654462919297687,Global <b>Artificial Intelligence</b> in Telecommunications Market Opportunity Report 2021 - Business Wire,https://www.google.com/url?rct=j&sa=t&url=https://www.businesswire.com/news/home/20210909006129/en/Global-Artificial-Intelligence-in-Telecommunications-Market-Opportunity-Report-2021---ResearchAndMarkets.com&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNEOQiGDqngPFKBodHlBjQNONMwJwg,2021-09-09 20:48:45+00:00,2021-09-09 20:48:45+00:00,"<b>Artificial intelligence</b> is a key disruptive technology for the telecommunications industry, enabling service providers to expand their service&nbsp;...",
9461457220978675523,New NSF Center Will Advance Phosphorus Sustainability | NC State News,https://www.google.com/url?rct=j&sa=t&url=https://news.ncsu.edu/2021/09/new-nsf-center-will-advance-phosphorus-sustainability/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFsMpWx-xdf7X87f_ymKUZvzcnC-A,2021-09-09 17:03:45+00:00,2021-09-09 17:03:45+00:00,"STEPS will also leverage disciplinary contributions like team science and <b>data science</b>, while drawing on the expertise of industry partners to&nbsp;...",
9594476536464893394,Reckoning with Slavery: Revisiting Management&#39;s Uncomfortable Past - Nonprofit Quarterly,https://www.google.com/url?rct=j&sa=t&url=https://nonprofitquarterly.org/reckoning-with-slavery-revisiting-managements-uncomfortable-past/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFih0tYMf40qFEn-lKlxELNZvnbGA,2021-09-09 17:03:53+00:00,2021-09-09 17:03:53+00:00,"As we would say today, they sharpened their <b>data science</b> skills and expanded their networks. Yet these early consumers of business education—many&nbsp;...",
9638477633582734398,AWS and Bundesliga to Debut Two New Bundesliga Match Facts for the 2021–22 European ...,https://www.google.com/url?rct=j&sa=t&url=https://www.kulr8.com/news/money/aws-and-bundesliga-to-debut-two-new-bundesliga-match-facts-for-the-2021-22-european/article_f9b0424e-bdca-5416-83a7-63574a09f0c9.html&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNFt7-L-aD0i9l1PIz8A2hi123WGqQ,2021-09-09 17:26:15+00:00,2021-09-09 17:26:15+00:00,"To develop these stats, <b>machine learning</b> models trained on Amazon SageMaker (AWS&#39;s service that enables data scientists and developers to build, train&nbsp;...",
9664782898824197583,DOE Funds $16M for Scientific ML Research - insideHPC,https://www.google.com/url?rct=j&sa=t&url=https://insidehpc.com/2021/09/doe-funds-16m-for-scientific-ml-research/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNH6zoFbNBtHPNPc2QrwMRN7zvIkuA,2021-09-09 18:11:15+00:00,2021-09-09 18:11:15+00:00,"... (AI) and <b>machine learning</b> (ML) algorithms for enabling scientific insights and discoveries from data generated by computational simulations,&nbsp;...",
9675458169027908740,Descartes Labs to Host GEOINT 2021 Training Workshop on Creating <b>Machine</b> ... - GISuser.com,https://www.google.com/url?rct=j&sa=t&url=https://gisuser.com/2021/09/descartes-labs-to-host-geoint-2021-training-workshop-on-creating-machine-learning-based-computer-vision-models-for-planetary-scale-data-analysis/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNGK1ZyATsgb0QkU1oFWTCmzEOvl2Q,2021-09-09 17:53:10+00:00,2021-09-09 17:53:10+00:00,Descartes Labs to Host GEOINT 2021 Training Workshop on Creating <b>Machine Learning</b>-Based Computer Vision Models for Planetary Scale Data Analysis.,
9852771834898840979,<b>Machine Learning</b> augmented docking studies of aminothioureas at the SARS-CoV-2-ACE2 ...,https://www.google.com/url?rct=j&sa=t&url=https://www.docwirenews.com/abstracts/machine-learning-augmented-docking-studies-of-aminothioureas-at-the-sars-cov-2-ace2-interface/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEAdkUNyCLFf10vdi9Xz8lBerk75A,2021-09-09 17:48:45+00:00,2021-09-09 17:48:45+00:00,... with the main ones being docking and structure-activity relationship modeling either by classical linear QSAR or <b>Machine Learning</b> techniques.,
10058609923349150707,Computer science continues to be favourite among engineering aspirants - DTNext.in,https://www.google.com/url?rct=j&sa=t&url=https://www.dtnext.in/News/TamilNadu/2021/09/12235953/1317730/Computer-science-continues-to-be-favourite-among-engineering-.vpf&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNH5EEhE3HCiZxEaE7ICa8YxnP-4Uw,2021-09-12 18:33:45+00:00,2021-09-12 18:33:45+00:00,"Once again, Computer Science, <b>Artificial Intelligence</b> and machine language courses are the favourites among engineering aspirants this academic&nbsp;...",
10257980602360460347,Yinqiu He - The <b>Data Science</b> Institute at Columbia University,https://www.google.com/url?rct=j&sa=t&url=https://datascience.columbia.edu/people/yinqiu-he/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFDpEExuaLd3Z2mkLq43xQWCrJXUw,2021-09-12 08:46:44+00:00,2021-09-12 08:46:44+00:00,Yinqiu He. <b>Data Science</b> Institute: Postdoctoral Research Scientist. yinqiu.he@columbia.edu. Newsletter. Stay informed. Sign up for our newsletter.,
10369779799486769808,<b>Data Science</b> Renee on Twitter: &quot;                  … &quot;,https://www.google.com/url?rct=j&sa=t&url=https://twitter.com/becomingdatasci/status/1436811557418196996&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFK0f_Cp9_oaNbZWCnNVUkWcAbPsQ,2021-09-12 07:27:28+00:00,2021-09-12 07:27:28+00:00,<b>Data Science</b> Renee &middot; @BecomingDataSci. Director of DS at @HelioCampus || Author of SQL for Data Scientists (Wiley) || @DataSciGuide&nbsp;...,
10882429297873722339,Risks versus opportunities in national security thinking | The Interpreter - Lowy Institute,https://www.google.com/url?rct=j&sa=t&url=https://www.lowyinstitute.org/the-interpreter/risks-versus-opportunities-national-security-thinking&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNHvmyvyy-nOvKCnMPsiLMpl9t7BbQ,2021-09-12 20:00:13+00:00,2021-09-12 20:00:13+00:00,"Advances in additive manufacturing (also known as 3D printing), distributed or decentralised production, digital processing, <b>artificial intelligence</b>&nbsp;...",
11381515111146361903,SAMK among top for applied sciences - Telangana Today,https://www.google.com/url?rct=j&sa=t&url=https://telanganatoday.com/samk-among-top-for-applied-sciences&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNHmcxJESQ7uAgU9Bv0qj7x7s1YODg,2021-09-12 18:27:30+00:00,2021-09-12 18:27:30+00:00,"Of all the technologies that drive digital transformation in the enterprise, people often tout <b>artificial intelligence</b> (AI) as perhaps the most&nbsp;...",
11668701799100087626,Offering Data Sciences Training Programs to Freshers and Professionals - siliconindia,https://www.google.com/url?rct=j&sa=t&url=https://education.siliconindia.com/magazine/september-2021-issue-data-science-training-institutes.html&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNGX427PFvs0IDrpj2fQdok-bFT08Q,2021-09-12 19:40:55+00:00,2021-09-12 19:40:55+00:00,<b>Data science</b> has been an active career option among the youth and pertaining to the increasing demand for trained and certified data scientists in&nbsp;...,
11804580239235222659,Novel Ultrabright and Air‐Stable Photocathodes Discovered from <b>Machine Learning</b> and ...,https://www.google.com/url?rct=j&sa=t&url=https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.202104081&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNGiK-MApuffTSyxHdPG8N6K4IbVyQ,2021-09-12 21:08:48+00:00,2021-09-12 21:08:48+00:00,"Novel Ultrabright and Air-Stable Photocathodes Discovered from <b>Machine Learning</b> and Density Functional Theory Driven Screening. Evan R. Antoniuk,.",
12332808078289061785,"Our classroom is becoming more flexible, hybrid: Prof Bhaskar Ramamurthi, director, IIT ...",https://www.google.com/url?rct=j&sa=t&url=https://www.financialexpress.com/education-2/our-classroom-is-becoming-more-flexible-hybrid-prof-bhaskar-ramamurthi-director-iit-madras/2328893/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNHhAoLQUMf8CDwGeTlw3ZGrxbLi7w,2021-09-12 22:30:00+00:00,2021-09-12 22:30:00+00:00,"We also launched the online BSc in Programming and <b>Data Science</b> degree course last year. Will you also host MOOCs to attract foreign students, like&nbsp;...",
12741593358456159707,New Study Finds a Single Neuron Is a Surprisingly Complex Little Computer - Singularity Hub,https://www.google.com/url?rct=j&sa=t&url=https://singularityhub.com/2021/09/12/new-study-finds-a-single-neuron-is-a-surprisingly-complex-little-computer/&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNHcU4L0DhynVjm9njmhoptOmqv_-g,2021-09-12 14:04:35+00:00,2021-09-12 14:04:35+00:00,"Deep learning, a powerful form of <b>artificial intelligence</b>, for example, is loosely modeled on the brain&#39;s vast, layered networks of neurons.",
12990549098856558917,Festival dotcom: Logging onto the Almighty makes for divine connectivity in Covid times,https://www.google.com/url?rct=j&sa=t&url=https://timesofindia.indiatimes.com/blogs/bloody-mary/festival-dotcom-logging-onto-the-almighty-makes-for-divine-connectivity-in-covid-times-f0-9f-98-9c/&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNGVqHpOlGlrUNxajgy4NEB05MBnqA,2021-09-12 20:36:32+00:00,2021-09-12 20:36:32+00:00,"<b>Artificial intelligence</b> and supercomputers are in any case being hailed as the gods of the future. Instead of jostling in jam-packed temples,&nbsp;...",
13095569600793205268,The psychological concept that may change how you process your emotions - Inverse,https://www.google.com/url?rct=j&sa=t&url=https://www.inverse.com/mind-body/mental-life-psychology-emotions&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNH8Ow68alK_CG92PEdzJMnG7t2zdQ,2021-09-12 14:01:21+00:00,2021-09-12 14:01:21+00:00,"... whether to fear or embrace <b>artificial intelligence</b>, and how to interact with any supernatural beings we believe to exist.”.",
13462936679277205821,Decisiv Unveils Automatic VMRS Encoding Solution | Transport Topics,https://www.google.com/url?rct=j&sa=t&url=https://www.ttnews.com/articles/decisiv-unveils-automatic-vmrs-encoding-solution&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNFHNDaT_EbSzBBlTtkCXbOtEidHXA,2021-09-12 21:53:21+00:00,2021-09-12 21:53:21+00:00,The VMRS Encoding for Fleets analyzes individual service operations using machine learning and <b>artificial intelligence</b> to interpret information&nbsp;...,
13981865129227940688,The race to understand the exhilarating but alarming world of language AI - The Economic Times,https://www.google.com/url?rct=j&sa=t&url=https://economictimes.indiatimes.com/prime/technology-and-startups/the-race-to-understand-the-exhilarating-but-alarming-world-of-language-ai/primearticleshow/86135824.cms&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNGf_wISs5qwPfvpOza5bvvEQIl-8Q,2021-09-12 18:22:30+00:00,2021-09-12 18:22:30+00:00,<b>Artificial intelligence</b>. The race to understand the exhilarating but alarming world of language AI. The race to understand the exhilarating but&nbsp;...,
14512119619492113720,SJC sets limits on use of police body camera footage - CommonWealth Magazine,https://www.google.com/url?rct=j&sa=t&url=https://commonwealthmagazine.org/courts/sjc-sets-limits-on-use-of-police-body-camera-footage/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEX7hI0Gf1PoAVCPgL4E__ZIFknAg,2021-09-12 22:07:30+00:00,2021-09-12 22:07:30+00:00,"“When combined with limitless data storage and <b>machine learning</b>-driven analytical tools, the stakes are raised even higher.",
14782541444351828732,Raspberry Pi Stops Pests from Ravaging Fruit Orchards | Tom&#39;s Hardware,https://www.google.com/url?rct=j&sa=t&url=https://www.tomshardware.com/news/raspberry-pi-pest-control-university-of-trento&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEq2_zKvWOeNPYcUYOaWPM6jiEicQ,2021-09-12 17:58:55+00:00,2021-09-12 17:58:55+00:00,The team is relying on the Raspberry Pi to implement a custom <b>machine learning</b> (ML) platform capable of detecting dangerous pests for farmers&nbsp;...,
14846899459483417373,"TMC Updates VMRS Licenses, Moves to Annual Subscription | Transport Topics",https://www.google.com/url?rct=j&sa=t&url=https://www.ttnews.com/articles/tmc-updates-vmrs-licenses-moves-annual-subscription-0&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNEt42MaiVo3zNuFTvUqO-30-NjE_w,2021-09-12 17:52:56+00:00,2021-09-12 17:52:56+00:00,... was introduced for companies and entrepreneurs that are working in areas such as <b>artificial intelligence</b> and using VMRS to gather the data.,
14877738212203842889,CMS Awards NCI $112M Contract Extension Supporting Medicare Payments - WashingtonExec,https://www.google.com/url?rct=j&sa=t&url=https://washingtonexec.com/2021/09/cms-awards-nci-112m-contract-extension-supporting-medicare-payments/&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNEB9BNOPMahu9eV9LMpnj7oH49Rng,2021-09-12 22:52:30+00:00,2021-09-12 22:52:30+00:00,"Under the Comprehensive Error Rate Testing contract, NCI will expand the deployment of <b>artificial intelligence</b> solutions, robotic process&nbsp;...",
14901749061018396959,SAMK among top for applied sciences - Telangana Today,https://www.google.com/url?rct=j&sa=t&url=https://telanganatoday.com/samk-among-top-for-applied-sciences&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNHmcxJESQ7uAgU9Bv0qj7x7s1YODg,2021-09-12 18:27:30+00:00,2021-09-12 18:27:30+00:00,"... AI-tools in co-operation with the vivid ecosystem of companies in the field of artificial intelligence, <b>machine learning</b> and robotics.",
15074247720620446654,"Space cowboys: Traditional owners track feral herds using AI, satellites - The Age",https://www.google.com/url?rct=j&sa=t&url=https://www.theage.com.au/politics/federal/space-cowboys-traditional-owners-track-feral-herds-using-ai-satellites-20210912-p58qwq.html&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNG0hNWmaLoPCtlP7wzjibd-uRSyRw,2021-09-12 13:52:30+00:00,2021-09-12 13:52:30+00:00,"Combined with Microsoft&#39;s Azure <b>Artificial Intelligence</b> platform. Animals aren&#39;t just tracked across the landscape, traditional owners will be&nbsp;...",
15395597046930728313,2021 IASC-LARS Webinars on Computational Statistics and <b>Data Science</b>,https://www.google.com/url?rct=j&sa=t&url=https://iasc-isi.org/events/2021-iasc-lars-webinars-on-computational-statistics-and-data-science-data-visualization-theory-and-applications/&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNH0nLb9BvE-Xk6nDuFyGq3arKRHhA,2021-09-12 14:07:23+00:00,2021-09-12 14:07:23+00:00,“Machine Learning for <b>Data Science</b>”. The course will be taught by Professor Rodrigo Salas and Collaborators Marvin Querales and Ayleen Bertini from&nbsp;...,
15835649748913839094,Commentary: Is it moral to let computer algorithms kill Afghans? Or anyone ... - Post and Courier,https://www.google.com/url?rct=j&sa=t&url=https://www.postandcourier.com/opinion/commentary/commentary-is-it-moral-to-let-computer-algorithms-kill-afghans-or-anyone/article_022f981a-0fd8-11ec-bf28-a3fcd832e9f5.html&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNHp5YrJ4T239h9G66d6B4ZFLoJMdA,2021-09-12 19:41:15+00:00,2021-09-12 19:41:15+00:00,"... and humans can effectively control autonomous weapons, and accurate <b>artificial intelligence</b> weapon systems are still far into the future.",
15874292272497799359,CMS Awards NCI $112M Contract Extension Supporting Medicare Payments - WashingtonExec,https://www.google.com/url?rct=j&sa=t&url=https://washingtonexec.com/2021/09/cms-awards-nci-112m-contract-extension-supporting-medicare-payments/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEB9BNOPMahu9eV9LMpnj7oH49Rng,2021-09-12 22:52:30+00:00,2021-09-12 22:52:30+00:00,"“As federal agencies continue to embrace artificial intelligence and <b>machine learning</b> technologies, they will become more efficient and enable&nbsp;...",
15919742716733308327,Radio ratings to include livestreaming data - AdNews,https://www.google.com/url?rct=j&sa=t&url=https://www.adnews.com.au/news/radio-ratings-to-include-livestreaming-data&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFazkwPof-KrtE9QQmOd5XuLZ_Ctw,2021-09-12 21:00:00+00:00,2021-09-12 21:00:00+00:00,"... strongest radio markets in the world and the first to embrace this exciting approach, both from a methodological and <b>data science</b> perspective.",
16266837760719845491,Valuations Not Sustainable But Too Early To Call The Rally Off | Seeking Alpha,https://www.google.com/url?rct=j&sa=t&url=https://seekingalpha.com/article/4454768-stock-market-valuations-not-sustainable-too-early-to-call-rally-off&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNFeI2vpcP7DRxXd7rPA8a1ch40mKQ,2021-09-12 11:58:32+00:00,2021-09-12 11:58:32+00:00,The chart from Arbor <b>Data Science</b> below puts the rally into perspective. It has been the longest rally in risky assets for the past three decades.,
17140745780390785304,A 10-Course Introduction to <b>Data Science</b> from Johns Hopkins - Flipboard,https://www.google.com/url?rct=j&sa=t&url=https://flipboard.com/topic/learning/a-10-course-introduction-to-data-science-from-johns-hopkins/a-BYugmFT7Tdmkrli12OAd3Q%253Aa%253A60261741-3b32f1b736%252Fopenculture.com&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNE4yBAwNaM4RlzHUGDYxlR5tocCWA,2021-09-13 00:18:17+00:00,2021-09-13 00:18:17+00:00,Data is now everywhere. And those who can harness data effectively stand poised to innovate and make impactful decisions. This holds true in …,
17187327455440134029,BioXcel Therapeutics to Present Updates from Ongoing Trial of BXCL701 in Aggressive ...,https://www.google.com/url?rct=j&sa=t&url=https://finance.yahoo.com/news/bioxcel-therapeutics-present-updates-ongoing-220500832.html&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNEg52PjIij2FxOmDIdLcUdOSYYmMg,2021-09-12 21:56:15+00:00,2021-09-12 21:56:15+00:00,... validated product candidates together with big data and proprietary <b>machine learning</b> algorithms to identify new therapeutic indices.,
17417209411961016145,Marketing Manager - AI Technology | eFinancialCareers,https://www.google.com/url?rct=j&sa=t&url=https://www.efinancialcareers.com/jobs-USA-NY-New_York-Marketing_Manager_-_AI_Technology.id12069533&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNHeSg08Xh7VoYOvovMVWeKFmxZBbQ,2021-09-12 19:49:09+00:00,2021-09-12 19:49:09+00:00,This really is a unique career opportunity to join a fast-growing and innovative <b>Artificial Intelligence</b> (AI) fintech company that is pioneering&nbsp;...,
17671799980359773556,Paradatec&#39;s Mortgage Document Technology Now Available in AI-Cloud Offering - MortgageOrb,https://www.google.com/url?rct=j&sa=t&url=https://mortgageorb.com/paradatecs-mortgage-document-technology-now-available-in-ai-cloud-offering&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNHtg2hlyl3uEkWictaVJ-7ZE1W02g,2021-09-12 20:37:30+00:00,2021-09-12 20:37:30+00:00,That means lenders and servicers can easily access the company&#39;s automated AI and <b>machine learning</b> tools via the cloud.,
17834455628474359737,Axiata Digital Labs announces first-ever ADL AI Summit - Other | Daily Mirror,https://www.google.com/url?rct=j&sa=t&url=https://www.dailymirror.lk/other/Axiata-Digital-Labs-announces-first-ever-ADL-AI-Summit/117-220200&ct=ga&cd=CAIyGjU0ZTFhNmJhZmJlZjk4NTU6Y29tOmVuOlVT&usg=AFQjCNHJfPK9_Wzu26IkLCl1-v48nBvrIw,2021-09-12 21:00:00+00:00,2021-09-12 21:00:00+00:00,"“This event will enable <b>data science</b> and engineering experts to learn and explore the latest AI and digital technologies, including the latest&nbsp;...",
18016019249341178565,The UK&#39;s risky rush to cut Brussels rules | Financial Times,https://www.google.com/url?rct=j&sa=t&url=https://www.ft.com/content/9764b4ff-c72e-4ae8-ad53-95166ca1846c&ct=ga&cd=CAIyGmEzNzYzZjBiNGFhYjU5N2U6Y29tOmVuOlVT&usg=AFQjCNGXEHRGqxXi7vimake1P41JuVk99A,2021-09-12 15:56:15+00:00,2021-09-12 15:56:15+00:00,"The government wants to create a “data dividend” to boost innovation, with <b>artificial intelligence</b> among the sectors to be nurtured.",
18089532494033820260,"Intel AI Team Proposes A Novel <b>Machine Learning</b> (ML) Technique, &#39;Multiagent Evolutionary ...",https://www.google.com/url?rct=j&sa=t&url=https://www.marktechpost.com/2021/09/12/intel-ai-team-proposes-a-novel-machine-learning-ml-technique-multiagent-evolutionary-reinforcement-learning-merl-for-teaching-robots-teamwork/&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNGohCDK5i2ISmjJNloCzqwr9MLjSw,2021-09-12 18:31:43+00:00,2021-09-12 18:31:43+00:00,Reinforcement learning is an interesting area of <b>machine learning</b> (ML) that has advanced rapidly in recent years. AlphaGo is one such RL-based&nbsp;...,
1823919378985089057,Changing customer behaviour in the next &#39;new normal&#39; - The Hindu BusinessLine,https://www.google.com/url?rct=j&sa=t&url=https://www.thehindubusinessline.com/money-and-banking/changing-customer-behaviour-in-the-next-new-normal/article36419896.ece&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNH2xPe6GBlpZqAdPOoaKuDPhIp_vA,2021-09-12 16:18:45+00:00,2021-09-12 16:18:45+00:00,"Artificial Intelligence, <b>Machine Learning</b>, along with intelligent automation, will be the key source of better customer insights and, thereby,&nbsp;...",
18366478562044915163,Decisiv Unveils Automatic VMRS Encoding Solution | Transport Topics,https://www.google.com/url?rct=j&sa=t&url=https://www.ttnews.com/articles/decisiv-unveils-automatic-vmrs-encoding-solution&ct=ga&cd=CAIyGjAyMzRlYWNiZGI4ZTE1NmI6Y29tOmVuOlVT&usg=AFQjCNFHNDaT_EbSzBBlTtkCXbOtEidHXA,2021-09-12 21:53:21+00:00,2021-09-12 21:53:21+00:00,The VMRS Encoding for Fleets analyzes individual service operations using <b>machine learning</b> and artificial intelligence to interpret information&nbsp;...,
